Type,URL,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps)
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.46690225601196,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.41530394554138,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.4916274547577,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.4249086380005,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.69757509231567,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.67462301254272,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.69814085960388,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.90590953826904,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.8972668647766,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,138.28927850723267,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,137.4902949333191,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,138.28063583374023,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,142.9219515323639,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,143.26166367530823,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,143.43226766586304,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,143.50160217285156,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,143.904967546463,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,144.12374353408813,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,144.1875660419464,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,146.61343050003052,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,146.50558805465698,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,149.31638073921204,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,149.33999061584473,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,149.23676824569702,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,149.24487709999084,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,149.36761784553528,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,149.35406947135925,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.5100100040435791,149.88011837005615,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,149.88353967666626,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,149.87685918807983,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,149.8728575706482,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,149.82650637626648,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.5847091674804688,152.92033457756042,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,3.2959108352661133,153.009690284729,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.39569664001464844,153.46965074539185,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,5.314752578735352,153.45909976959229,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.4565291404724121,153.6778130531311,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,153.76704812049866,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.37520670890808105,153.91600227355957,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,153.65907168388367,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,153.78735780715942,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,158.7107937335968,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,2.14239501953125,159.4693295955658,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,159.3429856300354,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,159.3412127494812,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,4.455333471298218,159.5302357673645,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,159.47195959091187,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,159.75778794288635,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,0.5101840496063232,159.92157649993896,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,160.71779036521912,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,160.8084740638733,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,160.92524671554565,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,161.04363632202148,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.35100865364075,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.22086644172668,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.377450466156,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,3.5876729488372803,161.60166573524475,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,161.6043984889984,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.47242331504822,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.53853797912598,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.48645496368408,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.6271996498108,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.51604843139648,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,3.5814049243927,161.7515172958374,0.10372215531873563
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,1.7378571033477783,161.7565450668335,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.56427335739136,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.5602204799652,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.69909071922302,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.4169125556945801,161.87942147254944,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.37147045135498047,161.8639693260193,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.6010365486145,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,161.83665442466736,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.45871734619140625,161.86973643302917,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,161.84704852104187,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,0.6059329509735107,161.97244715690613,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,161.8399143218994,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,3.9076387882232666,162.52425813674927,0.20645799208489246
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,3.1296286582946777,162.61559081077576,0.20634203542663332
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,162.59686374664307,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,162.78094148635864,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,162.80617928504944,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,162.7498812675476,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,162.960791349411,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.5261943340301514,162.9783148765564,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.429901123046875,162.96981930732727,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,162.91124320030212,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.3749566078186035,162.88965845108032,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,162.93983006477356,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,162.95235419273376,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.330554723739624,162.94384455680847,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,0.5431540012359619,162.93942880630493,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.7170956134796143,163.00145363807678,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,162.99596309661865,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.7113103866577148,162.89111924171448,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.324779748916626,162.95647072792053,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.3511521816253662,162.9959840774536,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,1.458895206451416,162.9066345691681,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,163.09044408798218,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.8978719711303711,163.10441136360168,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,163.2774248123169,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.382396936416626,163.4618124961853,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,163.39746189117432,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.29029512405396,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,0.43451881408691406,163.47782278060913,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,4.073932647705078,163.47833228111267,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.5299553871154785,163.4803330898285,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.2674162387848,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.3726408481598,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.2430121898651,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.45918846130371094,163.51695919036865,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,0.5643291473388672,163.4331271648407,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.4465796947479248,163.48347735404968,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.34155941009521484,163.53851056098938,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.2453191280365,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,163.42266416549683,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,163.51213240623474,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.40743160247803,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,163.4539966583252,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.37283182144165,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.4014892578125,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,163.49871444702148,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.39281773567199707,163.5457398891449,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,163.4453887939453,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.3413074016571,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,163.53274536132812,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.2457025051116943,163.44441199302673,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.33556532859802246,163.5142686367035,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,163.49870443344116,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.2561390399933,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,2.177377462387085,163.53788471221924,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.32277941703796387,163.55389666557312,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,2.330535888671875,163.57089710235596,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,2.067241668701172,163.56351613998413,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.58191871643066,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.65140104293823,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,163.69662165641785,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,163.65442085266113,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.49831342697144,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,1.9815466403961182,163.7617528438568,0.40979571135872495
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.40349912643432617,163.66516971588135,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.5053966045379639,163.76581692695618,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,163.71726274490356,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.7971866130828857,163.74833488464355,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.5956363677978516,163.77386474609375,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,163.73535060882568,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.63743996620178,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,163.72807836532593,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.56913924217224,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.5293266773224,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.51100206375122,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.55291557312012,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.67915844917297,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.61390709877014,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.68260049819946,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.69708824157715,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.77358198165894,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.80638480186462,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.8222408294677734,163.82096004486084,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,6.0,2.3443193435668945,163.9626805782318,0.3069701460265232
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,163.9697344303131,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,163.9637246131897,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,3.089930534362793,163.90038061141968,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.70215106010437,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.77183437347412,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.90569519996643,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.82430362701416,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.83945608139038,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.79508018493652,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.83751440048218,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.82910537719727,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,163.90321373939514,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.3375580310821533,164.14537692070007,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,164.20139861106873,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.0640847682953,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,164.19391179084778,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.12287592887878,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.010418176651,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.44304966926574707,164.358216047287,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,164.3152232170105,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.33017516136169434,164.35151648521423,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.2390263080597,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.23253560066223,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,7.617124557495117,164.37324285507202,0.20413560879604328
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.12155723571777,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,164.41350388526917,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.32439136505127,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.7672312259674072,164.46087408065796,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.48185038566589355,164.38144755363464,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,164.38404035568237,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,0.5114192962646484,164.46804404258728,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,164.45055079460144,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.3578588962555,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.27403903007507,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,164.50707364082336,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.24863076210022,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,164.49507212638855,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.34686064720154,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.3533191680908203,164.4890742301941,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.0501081943512,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.3703160285949707,164.4960732460022,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,164.46706652641296,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.40091443061828613,164.51207304000854,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,164.46606850624084,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.3533055782318115,164.49507641792297,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,4.610753297805786,164.51207637786865,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,164.47708535194397,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.3902325630188,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.31265830993652,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,164.46556305885315,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,1.7293620109558105,164.48907494544983,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.45676374435425,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.4185905456543,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.50401616096497,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.4357693195343,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.2384605407714844,164.6262652873993,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.54326725006104,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,164.65926504135132,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,1.2831127643585205,164.5750641822815,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,164.4919457435608,0.0
