Timestamp,Type,URL,Server IP,Location,ISP,Network Interface,Total Data (MB),Latency (s),Jitter (s),Elapsed Time (s),Average Speed (Mbps),CPU Usage Before (%),CPU Usage After (%),Memory Usage Before (%),Memory Usage After (%),Error Message
2024-09-21 18:11:32,Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.18738222122192383,,17.257866859436035,0.0,0.0,0.0,31.4,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.18636059761047363,,17.078205585479736,0.0,0.0,0.0,31.4,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.desertwinds.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19455957412719727,,16.878001928329468,0.0,0.0,9.1,31.3,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.desertwinds.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19455957412719727,,16.7454617023468,0.0,0.0,0.0,31.3,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.desertwinds.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19356036186218262,,17.10222363471985,0.0,0.0,0.0,31.4,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.bendtel.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19756197929382324,,16.75249195098877,0.0,0.0,0.0,31.3,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.bendtel.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19756197929382324,,16.817474126815796,0.0,0.0,11.1,31.3,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19756197929382324,,17.117236137390137,0.0,0.0,0.0,31.4,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.bendtel.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19756197929382324,,17.20078706741333,0.0,0.0,0.0,31.4,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.bendtel.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19656133651733398,,16.887026071548462,0.0,0.0,15.4,31.3,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19555449485778809,,16.996538639068604,0.0,0.0,0.0,31.3,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.1985619068145752,,17.19478130340576,0.0,0.0,0.0,31.4,54.2,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19756197929382324,,17.28190588951111,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19656133651733398,,17.10695242881775,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19558191299438477,,16.847490787506104,0.0,0.0,0.0,31.3,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19457507133483887,,17.228774547576904,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19758248329162598,,17.370891094207764,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19658255577087402,,16.918028354644775,0.0,0.0,0.0,31.3,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19558191299438477,,17.19123101234436,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19457507133483887,,16.98903203010559,0.0,0.0,0.0,31.3,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.desertwinds.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19255614280700684,,17.304844856262207,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.desertwinds.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19255614280700684,,16.938050746917725,0.0,0.0,0.0,31.3,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.desertwinds.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19255614280700684,,17.344923973083496,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Upload,https://speedtest6.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,16.42047667503357,0.0,0.0,0.0,32.6,54.3,"Cannot connect to host speedtest6.fybercom.net:8080 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'speedtest6.fybercom.net'. (_ssl.c:1006)"")]"
2024-09-21 18:11:32,Download,http://speedtest.crunchbits.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19237589836120605,,17.090561151504517,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.crunchbits.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19237589836120605,,17.325862169265747,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.crunchbits.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.1913771629333496,,16.929494619369507,0.0,0.0,0.0,31.3,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.bendtel.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.1913771629333496,,17.28979802131653,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.bendtel.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.1927039623260498,,17.155567169189453,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.crunchbits.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19338083267211914,,17.293798685073853,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.crunchbits.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.1923811435699463,,17.408928155899048,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.1883840560913086,,17.14456796646118,0.0,50.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.18636059761047363,,17.126564502716064,0.0,0.0,22.2,31.3,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.18636059761047363,,17.389923810958862,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.desertwinds.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19455957412719727,,17.340802431106567,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19457507133483887,,17.431931257247925,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.desertwinds.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19255614280700684,,17.146552562713623,0.0,0.0,0.0,31.3,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.bendtel.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.19170331954956055,,17.294391870498657,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.bendtel.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.1913771629333496,,17.43505024909973,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
2024-09-21 18:11:32,Download,http://speedtest.crunchbits.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,0.18837618827819824,,17.296954870224,0.0,0.0,0.0,31.4,54.3,HTTP Status 404
