Timestamp,Type,URL,Server IP,Location,ISP,Network Interface,Total Data (MB),Latency (s),Jitter (s),Elapsed Time (s),Average Speed (Mbps),CPU Usage Before (%),CPU Usage After (%),Memory Usage Before (%),Memory Usage After (%),Error Message
2024-09-21 18:15:48,Download,https://speedtest6.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,14.564571380615234,0.0,0.0,0.0,32.5,32.8,"Cannot connect to host speedtest6.fybercom.net:8080 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'speedtest6.fybercom.net'. (_ssl.c:1006)"")]"
2024-09-21 18:16:24,Upload,http://frld1-speedtest.fmtc.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.604777336120605,0.0,0.0,8.6,32.5,33.2,Cannot connect to host frld1-speedtest.fmtc.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:24,Upload,http://speedtest4.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.62730622291565,0.0,0.0,0.0,32.5,33.2,Cannot connect to host speedtest4.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:24,Upload,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.59082221984863,0.0,0.0,100.0,32.6,33.2,Cannot connect to host speedtest-alb-2.atcnet.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:24,Upload,http://slc.speedtest.safelink.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.624366760253906,0.0,0.0,9.1,32.6,33.2,Cannot connect to host slc.speedtest.safelink.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:24,Upload,https://boise1.cabospeed.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.709890842437744,0.0,11.1,0.0,32.4,33.2,Cannot connect to host boise1.cabospeed.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:24,Upload,http://speedtest.vickeryit.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.688883543014526,0.0,0.0,14.3,32.4,33.3,Cannot connect to host speedtest.vickeryit.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:32,Upload,http://boi-speedtest.syringanetworks.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,58.33549880981445,0.0,8.3,2.5,32.5,33.3,Cannot connect to host boi-speedtest.syringanetworks.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:32,Upload,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,58.2989456653595,0.0,8.3,7.7,32.6,33.4,Cannot connect to host speedtestnet1.eoni.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:32,Upload,https://idahofalls1.cabospeed.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,58.41973328590393,0.0,66.7,2.7,32.4,33.4,Cannot connect to host idahofalls1.cabospeed.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,49.86508059501648,0.0,0.0,1.7,32.8,33.5,Cannot connect to host ammon-st.sumofiber.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://speedtest3.grizzlybb.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,49.88602828979492,0.0,0.0,0.0,32.8,33.5,Cannot connect to host speedtest3.grizzlybb.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://speedtest3.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.17566514015198,0.0,0.0,0.0,32.5,33.5,Cannot connect to host speedtest3.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Upload,http://speedtest3.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,49.870362520217896,0.0,33.3,0.0,32.8,33.5,Cannot connect to host speedtest3.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.192241191864014,0.0,0.0,0.0,32.5,33.5,Cannot connect to host speedtest1.directcom.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://idf-speedtest.syringanetworks.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,49.92988920211792,0.0,0.0,4.3,32.8,33.6,Cannot connect to host idf-speedtest.syringanetworks.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.176668643951416,0.0,0.0,0.0,32.5,33.6,Cannot connect to host speedtest.inlandcell.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.188684701919556,0.0,0.0,0.0,32.5,33.6,Cannot connect to host speedtest5.wtechlink.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.18424606323242,0.0,50.0,7.1,32.8,33.6,Cannot connect to host speedtest.columbiainet.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.19627404212952,0.0,0.0,0.0,32.8,33.6,Cannot connect to host ookla.airbridgebroadband.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:38,Download,http://speedtest.pocketinet.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,50.17229413986206,0.0,100.0,0.0,32.8,33.6,Cannot connect to host speedtest.pocketinet.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:44,Upload,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,19.777629613876343,0.0,0.0,1.5,33.2,33.6,Cannot connect to host speedtest1.directcom.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:44,Upload,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,19.799198865890503,0.0,0.0,0.0,33.2,33.6,Cannot connect to host speedtest.inlandcell.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:44,Upload,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,19.825226306915283,0.0,0.0,0.0,33.2,33.7,Cannot connect to host speedtest5.wtechlink.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:44,Upload,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,19.934025764465332,0.0,0.0,0.9,33.2,33.7,Cannot connect to host speedtest.columbiainet.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:44,Upload,http://speedtest.pocketinet.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,19.950986623764038,0.0,0.0,13.0,33.3,33.7,Cannot connect to host speedtest.pocketinet.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:44,Upload,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,19.993013381958008,0.0,100.0,0.0,33.2,33.7,Cannot connect to host ookla.airbridgebroadband.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:46,Upload,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,14.062465190887451,0.0,0.0,1.4,33.4,33.8,Cannot connect to host ammon-st.sumofiber.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:46,Upload,http://speedtest3.grizzlybb.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,14.114447116851807,0.0,0.0,8.3,33.3,33.8,Cannot connect to host speedtest3.grizzlybb.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:16:46,Upload,http://idf-speedtest.syringanetworks.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,14.058218002319336,0.0,0.0,8.3,33.4,33.8,Cannot connect to host idf-speedtest.syringanetworks.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,https://idahofalls1.cabospeed.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.110515832901,0.0,0.0,1.5,33.5,34.2,Cannot connect to host idahofalls1.cabospeed.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,https://boise1.cabospeed.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.133468627929688,0.0,0.0,0.0,33.5,34.2,Cannot connect to host boise1.cabospeed.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,http://boi-speedtest.syringanetworks.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.11654543876648,0.0,0.0,0.0,33.5,34.2,Cannot connect to host boi-speedtest.syringanetworks.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,http://speedtest.vickeryit.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.1009624004364,0.0,0.0,100.0,33.5,34.2,Cannot connect to host speedtest.vickeryit.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Upload,https://boise1.cabospeed.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.121495723724365,0.0,0.0,0.0,33.5,34.2,Cannot connect to host boise1.cabospeed.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,http://speedtest4.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.06197190284729,0.0,0.0,33.3,33.6,34.2,Cannot connect to host speedtest4.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,https://speedtest6.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.05699372291565,0.0,0.0,0.0,33.6,34.2,Cannot connect to host speedtest6.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,http://frld1-speedtest.fmtc.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.06849241256714,0.0,0.0,0.0,33.6,34.2,Cannot connect to host frld1-speedtest.fmtc.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.074737787246704,0.0,0.0,5.2,33.6,34.2,Cannot connect to host speedtest-alb-2.atcnet.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,http://slc.speedtest.safelink.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.091764450073242,0.0,0.0,12.5,33.6,34.2,Cannot connect to host slc.speedtest.safelink.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:04,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.12898850440979,0.0,0.0,0.0,33.6,34.2,Cannot connect to host speedtestnet1.eoni.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,http://speedtest.vickeryit.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.14861822128296,0.0,0.0,6.3,33.7,32.1,Cannot connect to host speedtest.vickeryit.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,https://speedtest6.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,25.968812704086304,0.0,0.0,0.0,33.7,32.1,Cannot connect to host speedtest6.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,http://boi-speedtest.syringanetworks.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.188169240951538,0.0,0.0,0.0,33.6,32.2,Cannot connect to host boi-speedtest.syringanetworks.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,https://idahofalls1.cabospeed.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.250789880752563,0.0,33.3,100.0,33.6,32.2,Cannot connect to host idahofalls1.cabospeed.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,http://speedtest4.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.05479860305786,0.0,0.0,50.0,33.7,32.2,Cannot connect to host speedtest4.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,http://frld1-speedtest.fmtc.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.036837100982666,0.0,0.0,0.0,33.7,32.3,Cannot connect to host frld1-speedtest.fmtc.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,24.232764720916748,0.0,0.0,0.0,33.8,32.3,Cannot connect to host speedtest-alb-2.atcnet.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,http://slc.speedtest.safelink.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,24.29080891609192,0.0,0.0,66.7,33.8,32.4,Cannot connect to host slc.speedtest.safelink.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:10,Upload,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,24.29434823989868,0.0,0.0,8.7,33.8,32.4,Cannot connect to host speedtestnet1.eoni.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://speedtest.pocketinet.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.1618709564209,0.0,8.3,5.0,34.2,33.3,Cannot connect to host speedtest.pocketinet.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.204360246658325,0.0,0.0,0.0,34.2,33.3,Cannot connect to host speedtest5.wtechlink.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.203380584716797,0.0,0.0,0.0,34.2,33.3,Cannot connect to host speedtest.inlandcell.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.191380977630615,0.0,0.0,0.0,34.2,33.3,Cannot connect to host ookla.airbridgebroadband.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.2283718585968,0.0,0.0,0.0,34.2,33.3,Cannot connect to host speedtest1.directcom.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.19535183906555,0.0,0.0,0.0,34.2,33.3,Cannot connect to host speedtest.columbiainet.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Upload,http://speedtest3.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.21938133239746,0.0,0.0,0.0,34.2,33.3,Cannot connect to host speedtest3.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://speedtest3.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.257354021072388,0.0,0.0,0.0,34.2,33.3,Cannot connect to host speedtest3.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://speedtest3.grizzlybb.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.076476097106934,0.0,0.0,0.0,34.2,33.3,Cannot connect to host speedtest3.grizzlybb.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.076476097106934,0.0,0.0,0.0,34.2,33.3,Cannot connect to host ammon-st.sumofiber.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:30,Download,http://idf-speedtest.syringanetworks.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.08825993537903,0.0,0.0,0.0,34.2,33.3,Cannot connect to host idf-speedtest.syringanetworks.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:32,Upload,http://idf-speedtest.syringanetworks.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.029463529586792,0.0,0.0,2.2,32.4,33.3,Cannot connect to host idf-speedtest.syringanetworks.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:32,Upload,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.074023723602295,0.0,0.0,0.0,32.4,33.3,Cannot connect to host ammon-st.sumofiber.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:32,Upload,http://speedtest.pocketinet.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.11207151412964,0.0,0.0,11.1,32.3,33.4,Cannot connect to host speedtest.pocketinet.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:32,Upload,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.165054082870483,0.0,10.0,8.3,32.2,33.4,Cannot connect to host speedtest.inlandcell.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:32,Upload,http://ookla.airbridgebroadband.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.16606616973877,0.0,0.0,8.3,32.2,33.4,Cannot connect to host ookla.airbridgebroadband.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:32,Upload,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.222612857818604,0.0,0.0,10.0,32.1,33.4,Cannot connect to host speedtest1.directcom.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:32,Upload,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.222588777542114,0.0,20.0,8.3,32.1,33.4,Cannot connect to host speedtest5.wtechlink.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:32,Upload,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.196585178375244,0.0,0.0,0.0,32.2,33.5,Cannot connect to host speedtest.columbiainet.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:33,Upload,http://speedtest3.grizzlybb.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,22.18558359146118,0.0,0.0,0.0,32.3,33.5,Cannot connect to host speedtest3.grizzlybb.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:57,Download,http://speedtest4.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.260873317718506,0.0,0.0,3.9,33.3,34.0,Cannot connect to host speedtest4.fybercom.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:57,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.17834210395813,0.0,0.0,0.0,33.3,34.0,Cannot connect to host speedtest-alb-2.atcnet.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:57,Upload,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,24.09394884109497,0.0,0.0,0.0,33.5,34.0,Cannot connect to host speedtest-alb-2.atcnet.net:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:57,Upload,https://boise1.cabospeed.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.273435592651367,0.0,0.0,0.0,33.3,34.0,Cannot connect to host boise1.cabospeed.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:57,Download,https://boise1.cabospeed.com:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,26.31943655014038,0.0,0.0,100.0,33.3,34.0,Cannot connect to host boise1.cabospeed.com:8080 ssl:default [getaddrinfo failed]
2024-09-21 18:17:57,Upload,http://speedtest4.fybercom.net:8080/speedtest/upload.php,Unknown,United States,"AS11492 CABLE ONE, INC.",vEthernet (Default Switch),0.0,,,24.195486068725586,0.0,0.0,0.0,33.4,34.0,Cannot connect to host speedtest4.fybercom.net:8080 ssl:default [getaddrinfo failed]
