Timestamp,Type,URL,Server IP,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps),Error Message
2024-09-21 18:24:40,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07651185989379883,15.732534885406494,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07451152801513672,15.727534532546997,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07250428199768066,15.738532066345215,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08150434494018555,15.730529069900513,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07451033592224121,15.733531951904297,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07150983810424805,15.72753119468689,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08050990104675293,15.72653079032898,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07651185989379883,15.737530708312988,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07650518417358398,15.73353123664856,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.06551051139831543,15.722530364990234,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08151078224182129,15.718531131744385,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.06951045989990234,15.741529703140259,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.0760045051574707,15.740530729293823,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07100439071655273,15.742530345916748,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07150840759277344,15.73353123664856,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.0760045051574707,15.734532117843628,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07500386238098145,15.74653172492981,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07500386238098145,15.737531900405884,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.1005089282989502,15.776534080505371,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10150885581970215,15.78253436088562,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10151076316833496,15.783534049987793,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10251069068908691,15.77453351020813,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10150885581970215,15.772533893585205,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10150885581970215,15.766533851623535,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10251069068908691,15.764533996582031,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10151076316833496,15.770534038543701,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.06250929832458496,15.797042608261108,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.06251025199890137,15.793041944503784,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.056510210037231445,15.815041780471802,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.05551004409790039,15.813042402267456,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.056510210037231445,15.807042121887207,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.05650973320007324,15.801041841506958,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.06351137161254883,15.805041551589966,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07350945472717285,15.818041801452637,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07750964164733887,15.816041707992554,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07650971412658691,15.817042350769043,0.0,HTTP Status 404
