Type,URL,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps)
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13893532752990723,14.93925952911377,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13445258140563965,14.915292263031006,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1339411735534668,14.9102942943573,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.06853985786437988,14.918850421905518,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12871956825256348,14.904855251312256,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1282200813293457,14.890383243560791,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.126204252243042,14.892950773239136,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12820839881896973,14.884469985961914,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08106732368469238,14.960977554321289,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12569880485534668,14.90696668624878,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12670254707336426,14.905481576919556,0.0
Download,https://idahofalls1.cabospeed.com:8080/speedtest/upload.php,Unknown,0.0,0.1575014591217041,14.915482759475708,0.0
Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,0.0,0.053775787353515625,14.933883428573608,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13640832901000977,14.927127361297607,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.07836008071899414,14.969811201095581,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1372847557067871,14.934830665588379,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14794206619262695,14.997363090515137,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.10698390007019043,15.013365745544434,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.09018111228942871,14.994868278503418,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.09728050231933594,14.994361639022827,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13557958602905273,14.935366868972778,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.09018111228942871,14.978939056396484,0.0
Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,0.0,0.07567024230957031,14.97044038772583,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.15166997909545898,14.951355218887329,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.09388589859008789,15.028027057647705,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.0948939323425293,15.025544881820679,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.0889427661895752,14.99754524230957,0.0
